MODULARITY;ENTROPY;ARI;K2;LAMBDA;RHO;LINKAGE;TIME;ACTIVATION
0.1558;0.0552;0.0868;6;10.0000;0.9500;average;15.5625;relu
0.1855;0.0556;0.0251;6;10.0000;0.9500;single;15.4429;relu
0.6297;0.0553;0.1886;6;10.0000;0.9950;complete;15.6236;sigmoid
0.6337;0.0553;0.1699;6;10.0000;0.9950;average;16.0765;sigmoid
0.6089;0.0555;0.1062;6;10.0000;0.9950;single;15.3400;sigmoid
0.6557;0.0553;0.2411;6;10.0000;0.9950;complete;15.8615;relu
0.2459;0.0557;0.1382;6;10.0000;0.9950;average;15.6782;relu
0.3345;0.0562;0.0339;6;10.0000;0.9950;single;15.5186;relu
0.6063;0.0555;0.2505;7;0.0000;0.5000;complete;4.3322;sigmoid
0.6677;0.0550;0.2224;7;0.0000;0.5000;average;4.2873;sigmoid
0.6741;0.0552;0.2331;7;0.0000;0.5000;single;4.2392;sigmoid
0.6063;0.0555;0.2505;7;0.0000;0.5000;complete;3.9634;relu
0.6677;0.0550;0.2224;7;0.0000;0.5000;average;3.9173;relu
0.6741;0.0552;0.2331;7;0.0000;0.5000;single;3.9863;relu
0.6597;0.0551;0.2351;7;0.0000;0.5500;complete;16.2104;sigmoid
0.6801;0.0550;0.2310;7;0.0000;0.5500;average;16.0478;sigmoid
0.6770;0.0551;0.2162;7;0.0000;0.5500;single;15.9357;sigmoid
0.6597;0.0551;0.2351;7;0.0000;0.5500;complete;15.7772;relu
0.6801;0.0550;0.2310;7;0.0000;0.5500;average;16.1647;relu
0.6770;0.0551;0.2162;7;0.0000;0.5500;single;15.5739;relu
0.6977;0.0551;0.2289;7;0.0000;0.7500;complete;16.3063;sigmoid
0.7140;0.0548;0.2692;7;0.0000;0.7500;average;16.2574;sigmoid
0.7093;0.0549;0.2475;7;0.0000;0.7500;single;15.8880;sigmoid
0.6977;0.0551;0.2289;7;0.0000;0.7500;complete;16.0143;relu
0.7140;0.0548;0.2692;7;0.0000;0.7500;average;16.0133;relu
0.7093;0.0549;0.2475;7;0.0000;0.7500;single;15.9483;relu
0.7294;0.0549;0.1915;7;0.0000;0.9500;complete;16.0047;sigmoid
0.7313;0.0547;0.2716;7;0.0000;0.9500;average;16.5478;sigmoid
0.7307;0.0548;0.1869;7;0.0000;0.9500;single;15.7536;sigmoid
0.7294;0.0549;0.1915;7;0.0000;0.9500;complete;16.1177;relu
0.7313;0.0547;0.2716;7;0.0000;0.9500;average;16.0761;relu
0.7307;0.0548;0.1869;7;0.0000;0.9500;single;15.8528;relu
0.6803;0.0552;0.1622;7;0.0000;0.9950;complete;16.2890;sigmoid
0.6816;0.0549;0.2111;7;0.0000;0.9950;average;16.0143;sigmoid
0.6924;0.0549;0.1532;7;0.0000;0.9950;single;16.0471;sigmoid
0.6803;0.0552;0.1622;7;0.0000;0.9950;complete;15.7373;relu
0.6816;0.0549;0.2111;7;0.0000;0.9950;average;16.1312;relu
0.6924;0.0549;0.1532;7;0.0000;0.9950;single;15.5051;relu
0.6056;0.0554;0.2751;7;0.0000;0.5000;complete;4.0736;sigmoid
0.6588;0.0551;0.2252;7;0.0000;0.5000;average;4.0628;sigmoid
0.6640;0.0552;0.2358;7;0.0000;0.5000;single;4.0652;sigmoid
0.6010;0.0554;0.2656;7;0.0000;0.5000;complete;3.8540;relu
0.6619;0.0552;0.1973;7;0.0000;0.5000;average;3.8963;relu
0.6655;0.0553;0.2082;7;0.0000;0.5000;single;3.8552;relu
0.6536;0.0550;0.2546;7;0.0000;0.5500;complete;16.9462;sigmoid
0.6717;0.0550;0.2286;7;0.0000;0.5500;average;16.9752;sigmoid
0.6677;0.0550;0.2182;7;0.0000;0.5500;single;16.5283;sigmoid
0.6548;0.0551;0.2470;7;0.0000;0.5500;complete;16.6897;relu
0.6700;0.0551;0.2013;7;0.0000;0.5500;average;16.5845;relu
0.6680;0.0551;0.1933;7;0.0000;0.5500;single;16.2925;relu
0.6902;0.0551;0.2421;7;0.0000;0.7500;complete;16.8414;sigmoid
0.7060;0.0547;0.2764;7;0.0000;0.7500;average;17.1063;sigmoid
0.7060;0.0549;0.2465;7;0.0000;0.7500;single;16.6188;sigmoid
0.6898;0.0551;0.2321;7;0.0000;0.7500;complete;16.9286;relu
0.7096;0.0548;0.2627;7;0.0000;0.7500;average;16.5816;relu
0.7081;0.0549;0.2488;7;0.0000;0.7500;single;16.5313;relu
0.7263;0.0549;0.1971;7;0.0000;0.9500;complete;16.6421;sigmoid
0.7278;0.0546;0.2773;7;0.0000;0.9500;average;16.9828;sigmoid
0.7285;0.0548;0.1875;7;0.0000;0.9500;single;16.2656;sigmoid
0.7265;0.0549;0.2015;7;0.0000;0.9500;complete;16.5431;relu
0.7280;0.0546;0.2788;7;0.0000;0.9500;average;16.8218;relu
0.7283;0.0548;0.1853;7;0.0000;0.9500;single;16.4341;relu
0.6803;0.0552;0.1622;7;0.0000;0.9950;complete;16.8189;sigmoid
0.6816;0.0549;0.2111;7;0.0000;0.9950;average;16.4487;sigmoid
0.6924;0.0549;0.1532;7;0.0000;0.9950;single;16.2478;sigmoid
0.6803;0.0552;0.1622;7;0.0000;0.9950;complete;16.1063;relu
0.6816;0.0549;0.2111;7;0.0000;0.9950;average;16.6298;relu
0.6924;0.0549;0.1532;7;0.0000;0.9950;single;15.8576;relu
0.6044;0.0554;0.2828;7;0.0000;0.5000;complete;4.1106;sigmoid
0.6593;0.0551;0.2237;7;0.0000;0.5000;average;4.1046;sigmoid
0.6627;0.0551;0.2356;7;0.0000;0.5000;single;4.1066;sigmoid
0.6046;0.0554;0.2649;7;0.0000;0.5000;complete;3.9080;relu
0.6593;0.0552;0.1946;7;0.0000;0.5000;average;3.8225;relu
0.6641;0.0552;0.2059;7;0.0000;0.5000;single;4.0956;relu
0.6538;0.0550;0.2543;7;0.0000;0.5500;complete;17.4382;sigmoid
0.6715;0.0550;0.2300;7;0.0000;0.5500;average;16.8642;sigmoid
0.6650;0.0550;0.2204;7;0.0000;0.5500;single;17.1162;sigmoid
0.6503;0.0551;0.2392;7;0.0000;0.5500;complete;16.9250;relu
0.6690;0.0551;0.2002;7;0.0000;0.5500;average;17.0279;relu
0.6679;0.0551;0.1910;7;0.0000;0.5500;single;16.4924;relu
0.6898;0.0550;0.2394;7;0.0000;0.7500;complete;17.3828;sigmoid
0.7062;0.0547;0.2797;7;0.0000;0.7500;average;17.1558;sigmoid
0.7026;0.0549;0.2455;7;0.0000;0.7500;single;16.8269;sigmoid
0.6867;0.0551;0.2292;7;0.0000;0.7500;complete;16.9837;relu
0.7105;0.0548;0.2665;7;0.0000;0.7500;average;16.7472;relu
0.7086;0.0549;0.2529;7;0.0000;0.7500;single;16.4965;relu
0.7230;0.0549;0.2005;7;0.0000;0.9500;complete;16.8090;sigmoid
0.7254;0.0546;0.2804;7;0.0000;0.9500;average;17.4913;sigmoid
0.7262;0.0548;0.1868;7;0.0000;0.9500;single;16.7057;sigmoid
0.7259;0.0548;0.2029;7;0.0000;0.9500;complete;16.8197;relu
0.7278;0.0546;0.2798;7;0.0000;0.9500;average;16.6258;relu
0.7266;0.0547;0.1865;7;0.0000;0.9500;single;16.7332;relu
0.6803;0.0552;0.1622;7;0.0000;0.9950;complete;16.1733;sigmoid
0.6816;0.0549;0.2111;7;0.0000;0.9950;average;16.4918;sigmoid
0.6924;0.0549;0.1532;7;0.0000;0.9950;single;16.2311;sigmoid
0.6803;0.0552;0.1622;7;0.0000;0.9950;complete;16.1925;relu
0.6816;0.0549;0.2111;7;0.0000;0.9950;average;16.5669;relu
0.6924;0.0549;0.1532;7;0.0000;0.9950;single;16.0699;relu
0.6065;0.0554;0.2823;7;0.0000;0.5000;complete;4.1393;sigmoid
0.6584;0.0551;0.2237;7;0.0000;0.5000;average;4.1394;sigmoid
0.6604;0.0552;0.2361;7;0.0000;0.5000;single;4.2070;sigmoid
0.6027;0.0554;0.2663;7;0.0000;0.5000;complete;3.9572;relu
0.6589;0.0552;0.1927;7;0.0000;0.5000;average;4.0097;relu
0.6630;0.0552;0.2043;7;0.0000;0.5000;single;3.9736;relu
0.6548;0.0550;0.2562;7;0.0000;0.5500;complete;17.1533;sigmoid
0.6706;0.0550;0.2328;7;0.0000;0.5500;average;17.4056;sigmoid
0.6664;0.0550;0.2211;7;0.0000;0.5500;single;16.8718;sigmoid
0.6504;0.0551;0.2345;7;0.0000;0.5500;complete;17.2904;relu
0.6673;0.0551;0.1971;7;0.0000;0.5500;average;17.1586;relu
0.6700;0.0551;0.1913;7;0.0000;0.5500;single;16.6859;relu
0.6872;0.0550;0.2395;7;0.0000;0.7500;complete;17.5254;sigmoid
0.7059;0.0547;0.2800;7;0.0000;0.7500;average;17.2118;sigmoid
0.7004;0.0549;0.2453;7;0.0000;0.7500;single;16.9304;sigmoid
0.6850;0.0551;0.2319;7;0.0000;0.7500;complete;16.9626;relu
0.7097;0.0548;0.2676;7;0.0000;0.7500;average;17.2746;relu
0.7071;0.0549;0.2538;7;0.0000;0.7500;single;16.5335;relu
0.7220;0.0549;0.2002;7;0.0000;0.9500;complete;17.2315;sigmoid
0.7237;0.0546;0.2830;7;0.0000;0.9500;average;17.3274;sigmoid
0.7248;0.0548;0.1873;7;0.0000;0.9500;single;16.9513;sigmoid
0.7258;0.0548;0.2041;7;0.0000;0.9500;complete;16.5835;relu
0.7271;0.0546;0.2801;7;0.0000;0.9500;average;17.2073;relu
0.7270;0.0547;0.1866;7;0.0000;0.9500;single;16.4987;relu
0.6803;0.0552;0.1622;7;0.0000;0.9950;complete;16.5030;sigmoid
0.6816;0.0549;0.2111;7;0.0000;0.9950;average;16.9694;sigmoid
0.6924;0.0549;0.1532;7;0.0000;0.9950;single;16.4320;sigmoid
0.6803;0.0552;0.1622;7;0.0000;0.9950;complete;16.7098;relu
0.6816;0.0549;0.2111;7;0.0000;0.9950;average;16.2624;relu
0.6924;0.0549;0.1532;7;0.0000;0.9950;single;16.5254;relu
0.6067;0.0553;0.2843;7;0.0000;0.5000;complete;4.0626;sigmoid
0.6583;0.0551;0.2235;7;0.0000;0.5000;average;4.1446;sigmoid
0.6587;0.0552;0.2357;7;0.0000;0.5000;single;4.1120;sigmoid
0.6041;0.0554;0.2666;7;0.0000;0.5000;complete;3.8622;relu
0.6570;0.0552;0.1908;7;0.0000;0.5000;average;3.8689;relu
0.6616;0.0552;0.2016;7;0.0000;0.5000;single;3.8505;relu
0.6549;0.0550;0.2574;7;0.0000;0.5500;complete;17.0551;sigmoid
0.6694;0.0550;0.2279;7;0.0000;0.5500;average;17.4346;sigmoid
0.6644;0.0550;0.2220;7;0.0000;0.5500;single;16.7995;sigmoid
0.6612;0.0550;0.2324;7;0.0000;0.5500;complete;16.7666;relu
0.6680;0.0551;0.1974;7;0.0000;0.5500;average;16.7859;relu
0.6689;0.0551;0.1892;7;0.0000;0.5500;single;16.7013;relu
0.6863;0.0550;0.2371;7;0.0000;0.7500;complete;17.3400;sigmoid
0.7049;0.0547;0.2799;7;0.0000;0.7500;average;17.6635;sigmoid
0.7016;0.0549;0.2445;7;0.0000;0.7500;single;18.2347;sigmoid
0.6875;0.0550;0.2295;7;0.0000;0.7500;complete;18.1312;relu
0.7111;0.0548;0.2686;7;0.0000;0.7500;average;17.6231;relu
0.7107;0.0549;0.2526;7;0.0000;0.7500;single;17.1060;relu
0.7227;0.0549;0.2011;7;0.0000;0.9500;complete;17.6467;sigmoid
0.7237;0.0546;0.2853;7;0.0000;0.9500;average;17.7593;sigmoid
0.7248;0.0548;0.1868;7;0.0000;0.9500;single;17.3644;sigmoid
0.7252;0.0548;0.2030;7;0.0000;0.9500;complete;17.7145;relu
0.7275;0.0546;0.2795;7;0.0000;0.9500;average;17.6849;relu
0.7268;0.0547;0.1871;7;0.0000;0.9500;single;17.2510;relu
0.6803;0.0552;0.1622;7;0.0000;0.9950;complete;17.1658;sigmoid
0.6814;0.0549;0.2111;7;0.0000;0.9950;average;17.2813;sigmoid
0.6919;0.0549;0.1534;7;0.0000;0.9950;single;16.5991;sigmoid
0.6803;0.0552;0.1622;7;0.0000;0.9950;complete;16.6514;relu
0.6816;0.0549;0.2111;7;0.0000;0.9950;average;16.8053;relu
0.6919;0.0549;0.1534;7;0.0000;0.9950;single;16.1146;relu
0.6072;0.0553;0.2876;7;0.0000;0.5000;complete;4.0815;sigmoid
0.6571;0.0551;0.2217;7;0.0000;0.5000;average;4.0838;sigmoid
0.6539;0.0551;0.2362;7;0.0000;0.5000;single;4.1013;sigmoid
0.6042;0.0554;0.2609;7;0.0000;0.5000;complete;3.8152;relu
0.6552;0.0552;0.1871;7;0.0000;0.5000;average;3.8408;relu
0.6593;0.0552;0.1969;7;0.0000;0.5000;single;3.8027;relu
0.6515;0.0550;0.2555;7;0.0000;0.5500;complete;16.8588;sigmoid
0.6664;0.0550;0.2267;7;0.0000;0.5500;average;16.7716;sigmoid
0.6606;0.0550;0.2240;7;0.0000;0.5500;single;16.9376;sigmoid
0.6611;0.0550;0.2282;7;0.0000;0.5500;complete;16.3111;relu
0.6669;0.0551;0.1967;7;0.0000;0.5500;average;16.5595;relu
0.6700;0.0551;0.1858;7;0.0000;0.5500;single;16.4134;relu
0.6834;0.0550;0.2376;7;0.0000;0.7500;complete;18.9285;sigmoid
0.7054;0.0547;0.2819;7;0.0000;0.7500;average;16.8838;sigmoid
0.7001;0.0549;0.2455;7;0.0000;0.7500;single;16.5467;sigmoid
0.6885;0.0550;0.2245;7;0.0000;0.7500;complete;16.5040;relu
0.7124;0.0548;0.2708;7;0.0000;0.7500;average;16.1992;relu
0.7128;0.0548;0.2531;7;0.0000;0.7500;single;16.0522;relu
0.7227;0.0549;0.2018;7;0.0000;0.9500;complete;16.8457;sigmoid
0.7239;0.0546;0.2866;7;0.0000;0.9500;average;16.8472;sigmoid
0.7246;0.0548;0.1867;7;0.0000;0.9500;single;22.6168;sigmoid
0.7246;0.0548;0.2036;7;0.0000;0.9500;complete;16.4054;relu
0.7275;0.0546;0.2799;7;0.0000;0.9500;average;18.8559;relu
0.7266;0.0547;0.1864;7;0.0000;0.9500;single;16.5360;relu
0.6801;0.0552;0.1631;7;0.0000;0.9950;complete;17.1336;sigmoid
0.6818;0.0549;0.2112;7;0.0000;0.9950;average;15.9358;sigmoid
0.6917;0.0549;0.1531;7;0.0000;0.9950;single;18.3947;sigmoid
0.6802;0.0552;0.1619;7;0.0000;0.9950;complete;21.1345;relu
0.6812;0.0549;0.2115;7;0.0000;0.9950;average;15.8968;relu
0.6928;0.0549;0.1532;7;0.0000;0.9950;single;15.7938;relu
0.5996;0.0553;0.2872;7;0.0001;0.5000;complete;3.8996;sigmoid
0.6541;0.0551;0.2186;7;0.0001;0.5000;average;3.9069;sigmoid
0.6559;0.0551;0.2359;7;0.0001;0.5000;single;3.8996;sigmoid
0.6430;0.0551;0.2908;7;0.0001;0.5000;complete;3.6690;relu
0.6497;0.0552;0.1779;7;0.0001;0.5000;average;3.5633;relu
0.6560;0.0553;0.1881;7;0.0001;0.5000;single;3.5497;relu
0.6479;0.0550;0.2510;7;0.0001;0.5500;complete;15.5887;sigmoid
0.6621;0.0550;0.2252;7;0.0001;0.5500;average;22.2123;sigmoid
0.6593;0.0550;0.2242;7;0.0001;0.5500;single;18.8047;sigmoid
0.6557;0.0550;0.2235;7;0.0001;0.5500;complete;22.7985;relu
0.6563;0.0552;0.1876;7;0.0001;0.5500;average;15.2568;relu
0.6635;0.0552;0.1937;7;0.0001;0.5500;single;14.9140;relu
0.6829;0.0550;0.2350;7;0.0001;0.7500;complete;16.3218;sigmoid
0.7036;0.0547;0.2803;7;0.0001;0.7500;average;16.1417;sigmoid
0.6997;0.0549;0.2466;7;0.0001;0.7500;single;16.1667;sigmoid
0.6886;0.0550;0.2241;7;0.0001;0.7500;complete;15.4758;relu
0.7138;0.0548;0.2728;7;0.0001;0.7500;average;15.2192;relu
0.7145;0.0548;0.2524;7;0.0001;0.7500;single;15.3045;relu
0.7224;0.0549;0.2013;7;0.0001;0.9500;complete;16.7558;sigmoid
0.7241;0.0546;0.2893;7;0.0001;0.9500;average;16.8292;sigmoid
0.7241;0.0548;0.1867;7;0.0001;0.9500;single;16.4900;sigmoid
0.7251;0.0548;0.2047;7;0.0001;0.9500;complete;16.1906;relu
0.7302;0.0546;0.2834;7;0.0001;0.9500;average;16.2833;relu
0.7268;0.0547;0.1866;7;0.0001;0.9500;single;16.2620;relu
0.6783;0.0552;0.1644;7;0.0001;0.9950;complete;16.0784;sigmoid
0.6821;0.0549;0.2118;7;0.0001;0.9950;average;15.7076;sigmoid
0.6970;0.0549;0.1574;7;0.0001;0.9950;single;15.7717;sigmoid
0.6793;0.0552;0.1624;7;0.0001;0.9950;complete;15.5257;relu
0.6787;0.0549;0.2122;7;0.0001;0.9950;average;15.7134;relu
0.6905;0.0549;0.1522;7;0.0001;0.9950;single;15.5658;relu
0.6304;0.0552;0.2338;7;0.0010;0.5000;complete;3.8187;sigmoid
0.6520;0.0551;0.2060;7;0.0010;0.5000;average;3.8345;sigmoid
0.6492;0.0552;0.2226;7;0.0010;0.5000;single;3.8108;sigmoid
0.6153;0.0554;0.1914;7;0.0010;0.5000;complete;3.5457;relu
0.6346;0.0553;0.1814;7;0.0010;0.5000;average;3.5438;relu
0.6498;0.0553;0.1830;7;0.0010;0.5000;single;3.5648;relu
0.6364;0.0551;0.3078;7;0.0010;0.5500;complete;15.2123;sigmoid
0.6626;0.0550;0.2117;7;0.0010;0.5500;average;15.1955;sigmoid
0.6518;0.0551;0.2256;7;0.0010;0.5500;single;15.1301;sigmoid
0.6168;0.0552;0.2047;7;0.0010;0.5500;complete;14.6273;relu
0.6480;0.0552;0.1909;7;0.0010;0.5500;average;14.7993;relu
0.6591;0.0551;0.1936;7;0.0010;0.5500;single;14.7337;relu
0.6794;0.0550;0.2356;7;0.0010;0.7500;complete;15.4401;sigmoid
0.7023;0.0547;0.2824;7;0.0010;0.7500;average;15.3476;sigmoid
0.6970;0.0549;0.2506;7;0.0010;0.7500;single;15.4898;sigmoid
0.6888;0.0549;0.2473;7;0.0010;0.7500;complete;14.6943;relu
0.7098;0.0548;0.2723;7;0.0010;0.7500;average;14.6534;relu
0.7126;0.0548;0.2528;7;0.0010;0.7500;single;14.7130;relu
0.7218;0.0549;0.2044;7;0.0010;0.9500;complete;16.1618;sigmoid
0.7231;0.0546;0.2897;7;0.0010;0.9500;average;16.2089;sigmoid
0.7233;0.0548;0.1865;7;0.0010;0.9500;single;16.1181;sigmoid
0.7249;0.0548;0.1986;7;0.0010;0.9500;complete;14.9470;relu
0.7292;0.0546;0.2827;7;0.0010;0.9500;average;14.9111;relu
0.7247;0.0548;0.1820;7;0.0010;0.9500;single;14.9446;relu
0.6802;0.0551;0.1669;7;0.0010;0.9950;complete;15.9697;sigmoid
0.6763;0.0549;0.2128;7;0.0010;0.9950;average;16.3161;sigmoid
0.6914;0.0549;0.1513;7;0.0010;0.9950;single;15.8815;sigmoid
0.6872;0.0552;0.1706;7;0.0010;0.9950;complete;14.9584;relu
0.6701;0.0550;0.2092;7;0.0010;0.9950;average;15.0629;relu
0.6998;0.0549;0.1617;7;0.0010;0.9950;single;14.9863;relu
0.5983;0.0553;0.2860;7;0.0100;0.5000;complete;3.7416;sigmoid
0.6099;0.0553;0.2004;7;0.0100;0.5000;average;3.7428;sigmoid
0.6302;0.0553;0.2243;7;0.0100;0.5000;single;3.7557;sigmoid
0.6534;0.0551;0.2315;7;0.0100;0.5000;complete;3.4947;relu
0.6344;0.0554;0.2130;7;0.0100;0.5000;average;3.4895;relu
0.6069;0.0555;0.1589;7;0.0100;0.5000;single;3.4618;relu
0.6073;0.0552;0.2737;7;0.0100;0.5500;complete;14.9440;sigmoid
0.6294;0.0552;0.2183;7;0.0100;0.5500;average;14.9934;sigmoid
0.6345;0.0552;0.2051;7;0.0100;0.5500;single;14.9319;sigmoid
0.6478;0.0550;0.2727;7;0.0100;0.5500;complete;14.7008;relu
0.6656;0.0549;0.2075;7;0.0100;0.5500;average;14.7479;relu
0.6547;0.0552;0.1802;7;0.0100;0.5500;single;14.8446;relu
0.6788;0.0550;0.2431;7;0.0100;0.7500;complete;14.8925;sigmoid
0.6966;0.0547;0.2798;7;0.0100;0.7500;average;15.1855;sigmoid
0.6971;0.0548;0.2499;7;0.0100;0.7500;single;15.0485;sigmoid
0.6861;0.0550;0.2201;7;0.0100;0.7500;complete;14.4839;relu
0.6903;0.0549;0.2393;7;0.0100;0.7500;average;14.6594;relu
0.7111;0.0549;0.2397;7;0.0100;0.7500;single;14.5788;relu
0.7219;0.0548;0.2030;7;0.0100;0.9500;complete;15.1365;sigmoid
0.7277;0.0546;0.2957;7;0.0100;0.9500;average;15.3041;sigmoid
0.7270;0.0547;0.1907;7;0.0100;0.9500;single;15.2547;sigmoid
0.7210;0.0549;0.1928;7;0.0100;0.9500;complete;14.8317;relu
0.7267;0.0547;0.3057;7;0.0100;0.9500;average;14.8083;relu
0.7159;0.0548;0.2078;7;0.0100;0.9500;single;14.6921;relu
0.6720;0.0551;0.1669;7;0.0100;0.9950;complete;15.0587;sigmoid
0.6556;0.0549;0.2179;7;0.0100;0.9950;average;15.3178;sigmoid
0.7027;0.0548;0.1667;7;0.0100;0.9950;single;15.1422;sigmoid
0.6804;0.0551;0.1607;7;0.0100;0.9950;complete;14.6638;relu
0.6755;0.0551;0.1929;7;0.0100;0.9950;average;14.6839;relu
0.6879;0.0552;0.1121;7;0.0100;0.9950;single;14.7696;relu
0.5964;0.0553;0.2627;7;0.1000;0.5000;complete;3.7900;sigmoid
0.5458;0.0557;0.2042;7;0.1000;0.5000;average;3.7805;sigmoid
0.6095;0.0553;0.2138;7;0.1000;0.5000;single;3.8060;sigmoid
0.5985;0.0554;0.1356;7;0.1000;0.5000;complete;3.5219;relu
0.5379;0.0557;0.1089;7;0.1000;0.5000;average;3.5154;relu
0.5761;0.0555;0.1145;7;0.1000;0.5000;single;3.5552;relu
0.6095;0.0552;0.2997;7;0.1000;0.5500;complete;15.0578;sigmoid
0.5992;0.0551;0.2258;7;0.1000;0.5500;average;14.9019;sigmoid
0.5889;0.0554;0.1834;7;0.1000;0.5500;single;14.9201;sigmoid
0.6221;0.0551;0.2598;7;0.1000;0.5500;complete;14.7234;relu
0.6489;0.0550;0.2138;7;0.1000;0.5500;average;14.6248;relu
0.5538;0.0555;0.1326;7;0.1000;0.5500;single;14.7517;relu
0.6745;0.0550;0.2500;7;0.1000;0.7500;complete;14.8577;sigmoid
0.6613;0.0549;0.2573;7;0.1000;0.7500;average;14.9572;sigmoid
0.6924;0.0548;0.2476;7;0.1000;0.7500;single;15.0253;sigmoid
0.6924;0.0548;0.2962;7;0.1000;0.7500;complete;15.2491;relu
0.7071;0.0548;0.2652;7;0.1000;0.7500;average;14.7276;relu
0.6778;0.0550;0.2305;7;0.1000;0.7500;single;14.6743;relu
0.7149;0.0549;0.2026;7;0.1000;0.9500;complete;15.1809;sigmoid
0.7217;0.0547;0.2787;7;0.1000;0.9500;average;15.1787;sigmoid
0.7228;0.0548;0.2290;7;0.1000;0.9500;single;15.0530;sigmoid
0.7324;0.0548;0.2763;7;0.1000;0.9500;complete;14.7128;relu
0.7303;0.0547;0.2554;7;0.1000;0.9500;average;14.6908;relu
0.7346;0.0548;0.2332;7;0.1000;0.9500;single;14.5979;relu
0.6550;0.0552;0.1421;7;0.1000;0.9950;complete;14.9243;sigmoid
0.6897;0.0549;0.2512;7;0.1000;0.9950;average;15.1266;sigmoid
0.6631;0.0552;0.1335;7;0.1000;0.9950;single;14.9653;sigmoid
0.6624;0.0552;0.1692;7;0.1000;0.9950;complete;14.7341;relu
0.6904;0.0551;0.2197;7;0.1000;0.9950;average;14.6623;relu
0.6630;0.0554;0.0868;7;0.1000;0.9950;single;14.6134;relu
0.5338;0.0552;0.2719;7;1.0000;0.5000;complete;3.8531;sigmoid
0.4752;0.0552;0.2188;7;1.0000;0.5000;average;3.8318;sigmoid
0.4880;0.0555;0.1590;7;1.0000;0.5000;single;3.7703;sigmoid
0.4671;0.0558;0.0881;7;1.0000;0.5000;complete;3.5073;relu
0.4640;0.0556;0.1396;7;1.0000;0.5000;average;3.6120;relu
0.4927;0.0557;0.1067;7;1.0000;0.5000;single;3.6003;relu
0.5939;0.0551;0.2141;7;1.0000;0.5500;complete;15.0582;sigmoid
0.5108;0.0553;0.1475;7;1.0000;0.5500;average;15.0794;sigmoid
0.4947;0.0555;0.1639;7;1.0000;0.5500;single;15.0149;sigmoid
0.5568;0.0549;0.1945;7;1.0000;0.5500;complete;14.7951;relu
0.3998;0.0552;0.0971;7;1.0000;0.5500;average;14.8294;relu
0.4723;0.0555;0.0867;7;1.0000;0.5500;single;14.6599;relu
0.6685;0.0548;0.2525;7;1.0000;0.7500;complete;14.9403;sigmoid
0.6211;0.0551;0.2134;7;1.0000;0.7500;average;14.9878;sigmoid
0.6370;0.0549;0.2638;7;1.0000;0.7500;single;14.8855;sigmoid
0.6737;0.0547;0.2386;7;1.0000;0.7500;complete;14.6305;relu
0.6131;0.0552;0.1407;7;1.0000;0.7500;average;15.2191;relu
0.6035;0.0553;0.1409;7;1.0000;0.7500;single;14.8406;relu
0.7171;0.0547;0.2313;7;1.0000;0.9500;complete;15.0121;sigmoid
0.6976;0.0548;0.2278;7;1.0000;0.9500;average;15.1074;sigmoid
0.7038;0.0548;0.2219;7;1.0000;0.9500;single;15.0432;sigmoid
0.7217;0.0546;0.2642;7;1.0000;0.9500;complete;14.8924;relu
0.7083;0.0548;0.2052;7;1.0000;0.9500;average;14.9260;relu
0.6980;0.0551;0.1731;7;1.0000;0.9500;single;14.8476;relu
0.6704;0.0553;0.1478;7;1.0000;0.9950;complete;15.1224;sigmoid
0.6057;0.0556;0.1368;7;1.0000;0.9950;average;15.1619;sigmoid
0.6653;0.0552;0.1378;7;1.0000;0.9950;single;15.0747;sigmoid
0.6848;0.0550;0.1891;7;1.0000;0.9950;complete;15.7520;relu
0.6765;0.0551;0.1716;7;1.0000;0.9950;average;14.6318;relu
0.6579;0.0553;0.1266;7;1.0000;0.9950;single;14.6136;relu
0.3948;0.0555;0.2016;7;10.0000;0.5000;complete;3.7673;sigmoid
0.3860;0.0553;0.1753;7;10.0000;0.5000;average;3.7915;sigmoid
0.3746;0.0553;0.1148;7;10.0000;0.5000;single;3.7932;sigmoid
0.2781;0.0548;0.0923;7;10.0000;0.5000;complete;3.5523;relu
0.1398;0.0550;0.0702;7;10.0000;0.5000;average;3.5737;relu
0.0854;0.0553;0.0338;7;10.0000;0.5000;single;3.5263;relu
0.4838;0.0552;0.1870;7;10.0000;0.5500;complete;15.1104;sigmoid
0.3493;0.0554;0.1359;7;10.0000;0.5500;average;15.1169;sigmoid
0.3390;0.0555;0.1192;7;10.0000;0.5500;single;15.0736;sigmoid
0.2289;0.0550;0.0976;7;10.0000;0.5500;complete;14.8793;relu
0.1507;0.0552;0.0557;7;10.0000;0.5500;average;14.6327;relu
0.1010;0.0552;0.0366;7;10.0000;0.5500;single;14.5911;relu
0.5800;0.0551;0.2369;7;10.0000;0.7500;complete;14.9833;sigmoid
0.4331;0.0552;0.1574;7;10.0000;0.7500;average;14.9208;sigmoid
0.5277;0.0553;0.1518;7;10.0000;0.7500;single;15.0126;sigmoid
0.2771;0.0548;0.1294;7;10.0000;0.7500;complete;14.7759;relu
0.1459;0.0552;0.0752;7;10.0000;0.7500;average;14.7054;relu
0.1531;0.0551;0.0308;7;10.0000;0.7500;single;14.6841;relu
0.6759;0.0549;0.2029;7;10.0000;0.9500;complete;15.0334;sigmoid
0.6469;0.0550;0.1513;7;10.0000;0.9500;average;14.9296;sigmoid
0.6679;0.0551;0.2261;7;10.0000;0.9500;single;15.2070;sigmoid
