MODULARITY;ENTROPY;ARI;K2;LAMBDA;RHO;LINKAGE;TIME;ACTIVATION
0.5932;0.1557;0.3829;6;10.0000;0.9500;average;1.9379;sigmoid
0.5038;0.1563;0.2492;6;10.0000;0.9500;single;1.8175;sigmoid
0.0321;0.1588;0.0008;6;10.0000;0.9500;complete;1.7420;relu
0.3548;0.1506;0.3330;6;10.0000;0.9500;average;1.7384;relu
0.1395;0.1478;0.0580;6;10.0000;0.9500;single;1.7400;relu
0.4686;0.1575;0.1639;6;10.0000;0.9950;complete;1.8880;sigmoid
0.4053;0.1578;0.1037;6;10.0000;0.9950;average;1.8418;sigmoid
0.3161;0.1571;0.1017;6;10.0000;0.9950;single;1.8124;sigmoid
0.0124;0.1603;0.0001;6;10.0000;0.9950;complete;1.7665;relu
0.1730;0.1466;0.1597;6;10.0000;0.9950;average;1.8521;relu
0.0428;0.1483;0.0928;6;10.0000;0.9950;single;1.7327;relu
0.6452;0.1546;0.6189;7;0.0000;0.5000;complete;0.9429;sigmoid
0.7403;0.1531;0.9052;7;0.0000;0.5000;average;1.0092;sigmoid
0.7402;0.1531;0.8979;7;0.0000;0.5000;single;0.9300;sigmoid
0.6452;0.1546;0.6189;7;0.0000;0.5000;complete;0.8369;relu
0.7403;0.1531;0.9052;7;0.0000;0.5000;average;0.9312;relu
0.7402;0.1531;0.8979;7;0.0000;0.5000;single;0.8417;relu
0.6452;0.1546;0.6189;7;0.0000;0.5500;complete;1.9323;sigmoid
0.7403;0.1531;0.9052;7;0.0000;0.5500;average;1.9450;sigmoid
0.7402;0.1531;0.8979;7;0.0000;0.5500;single;1.8601;sigmoid
0.6452;0.1546;0.6189;7;0.0000;0.5500;complete;1.7889;relu
0.7403;0.1531;0.9052;7;0.0000;0.5500;average;1.9135;relu
0.7402;0.1531;0.8979;7;0.0000;0.5500;single;1.8062;relu
0.7293;0.1535;0.8586;7;0.0000;0.7500;complete;1.8704;sigmoid
0.7396;0.1533;0.8819;7;0.0000;0.7500;average;1.9074;sigmoid
0.7394;0.1531;0.9017;7;0.0000;0.7500;single;1.8840;sigmoid
0.7293;0.1535;0.8586;7;0.0000;0.7500;complete;1.8023;relu
0.7396;0.1533;0.8819;7;0.0000;0.7500;average;1.9122;relu
0.7394;0.1531;0.9017;7;0.0000;0.7500;single;1.7908;relu
0.5828;0.1566;0.2823;7;0.0000;0.9500;complete;1.9459;sigmoid
0.6474;0.1560;0.4354;7;0.0000;0.9500;average;2.0307;sigmoid
0.6060;0.1557;0.4020;7;0.0000;0.9500;single;1.9479;sigmoid
0.5828;0.1566;0.2823;7;0.0000;0.9500;complete;1.8270;relu
0.6474;0.1560;0.4354;7;0.0000;0.9500;average;1.8520;relu
0.6060;0.1557;0.4020;7;0.0000;0.9500;single;1.7848;relu
0.4856;0.1568;0.0859;7;0.0000;0.9950;complete;1.8857;sigmoid
0.4796;0.1569;0.1236;7;0.0000;0.9950;average;1.9328;sigmoid
0.4788;0.1562;0.1532;7;0.0000;0.9950;single;1.8652;sigmoid
0.4856;0.1568;0.0859;7;0.0000;0.9950;complete;1.8148;relu
0.4796;0.1569;0.1236;7;0.0000;0.9950;average;1.8596;relu
0.4788;0.1562;0.1532;7;0.0000;0.9950;single;1.7699;relu
0.6435;0.1544;0.6293;7;0.0000;0.5000;complete;0.9428;sigmoid
0.7326;0.1528;0.9135;7;0.0000;0.5000;average;1.0219;sigmoid
0.7384;0.1528;0.9219;7;0.0000;0.5000;single;0.9304;sigmoid
0.6454;0.1543;0.6496;7;0.0000;0.5000;complete;0.8513;relu
0.7356;0.1526;0.9610;7;0.0000;0.5000;average;0.8352;relu
0.7403;0.1530;0.9079;7;0.0000;0.5000;single;0.8511;relu
0.6419;0.1544;0.6305;7;0.0000;0.5500;complete;1.9384;sigmoid
0.7329;0.1528;0.9242;7;0.0000;0.5500;average;2.0106;sigmoid
0.7368;0.1529;0.9102;7;0.0000;0.5500;single;1.9670;sigmoid
0.6462;0.1543;0.6529;7;0.0000;0.5500;complete;1.8867;relu
0.7365;0.1528;0.9284;7;0.0000;0.5500;average;1.8623;relu
0.7410;0.1530;0.9020;7;0.0000;0.5500;single;1.7730;relu
0.7246;0.1532;0.8688;7;0.0000;0.7500;complete;2.0607;sigmoid
0.7367;0.1529;0.9149;7;0.0000;0.7500;average;2.0452;sigmoid
0.7393;0.1529;0.9145;7;0.0000;0.7500;single;1.9833;sigmoid
0.7264;0.1530;0.8860;7;0.0000;0.7500;complete;1.8695;relu
0.7410;0.1530;0.9052;7;0.0000;0.7500;average;2.0161;relu
0.7410;0.1530;0.9048;7;0.0000;0.7500;single;1.8773;relu
0.5828;0.1566;0.2823;7;0.0000;0.9500;complete;2.0923;sigmoid
0.6474;0.1560;0.4354;7;0.0000;0.9500;average;1.9191;sigmoid
0.6060;0.1557;0.4020;7;0.0000;0.9500;single;1.9223;sigmoid
0.5828;0.1566;0.2823;7;0.0000;0.9500;complete;1.8989;relu
0.6474;0.1560;0.4354;7;0.0000;0.9500;average;1.9328;relu
0.6060;0.1557;0.4020;7;0.0000;0.9500;single;1.8491;relu
0.4856;0.1568;0.0859;7;0.0000;0.9950;complete;1.9095;sigmoid
0.4796;0.1569;0.1236;7;0.0000;0.9950;average;2.0074;sigmoid
0.4788;0.1562;0.1532;7;0.0000;0.9950;single;1.9233;sigmoid
0.4856;0.1568;0.0859;7;0.0000;0.9950;complete;1.9761;relu
0.4796;0.1569;0.1236;7;0.0000;0.9950;average;1.7738;relu
0.4788;0.1562;0.1532;7;0.0000;0.9950;single;1.7914;relu
0.6360;0.1543;0.6334;7;0.0000;0.5000;complete;1.4581;sigmoid
0.7337;0.1526;0.9447;7;0.0000;0.5000;average;1.5410;sigmoid
0.7376;0.1527;0.9322;7;0.0000;0.5000;single;1.4634;sigmoid
0.6443;0.1543;0.6508;7;0.0000;0.5000;complete;1.3976;relu
0.7380;0.1525;0.9579;7;0.0000;0.5000;average;1.4063;relu
0.7410;0.1530;0.9052;7;0.0000;0.5000;single;1.3427;relu
0.6370;0.1544;0.6331;7;0.0000;0.5500;complete;3.0438;sigmoid
0.7329;0.1526;0.9419;7;0.0000;0.5500;average;2.5279;sigmoid
0.7369;0.1527;0.9295;7;0.0000;0.5500;single;1.9822;sigmoid
0.6459;0.1543;0.6533;7;0.0000;0.5500;complete;1.8652;relu
0.7385;0.1527;0.9357;7;0.0000;0.5500;average;1.7462;relu
0.7410;0.1530;0.9020;7;0.0000;0.5500;single;1.7777;relu
0.7206;0.1530;0.8892;7;0.0000;0.7500;complete;2.0493;sigmoid
0.7345;0.1528;0.9248;7;0.0000;0.7500;average;1.9644;sigmoid
0.7384;0.1528;0.9245;7;0.0000;0.7500;single;1.9459;sigmoid
0.7273;0.1530;0.8831;7;0.0000;0.7500;complete;1.8403;relu
0.7410;0.1530;0.9052;7;0.0000;0.7500;average;1.9109;relu
0.7408;0.1529;0.9142;7;0.0000;0.7500;single;1.8099;relu
0.5828;0.1566;0.2823;7;0.0000;0.9500;complete;1.9601;sigmoid
0.6474;0.1560;0.4354;7;0.0000;0.9500;average;2.0433;sigmoid
0.6060;0.1557;0.4020;7;0.0000;0.9500;single;2.0904;sigmoid
0.5828;0.1566;0.2806;7;0.0000;0.9500;complete;1.8718;relu
0.6474;0.1560;0.4354;7;0.0000;0.9500;average;2.1122;relu
0.6060;0.1557;0.4020;7;0.0000;0.9500;single;1.8549;relu
0.4856;0.1568;0.0859;7;0.0000;0.9950;complete;1.8898;sigmoid
0.4796;0.1569;0.1236;7;0.0000;0.9950;average;1.8732;sigmoid
0.4788;0.1562;0.1532;7;0.0000;0.9950;single;1.8753;sigmoid
0.4856;0.1568;0.0859;7;0.0000;0.9950;complete;1.7833;relu
0.4796;0.1569;0.1236;7;0.0000;0.9950;average;1.8207;relu
0.4788;0.1562;0.1532;7;0.0000;0.9950;single;1.8017;relu
0.6366;0.1543;0.6376;7;0.0000;0.5000;complete;0.9506;sigmoid
0.7329;0.1526;0.9416;7;0.0000;0.5000;average;1.0647;sigmoid
0.7375;0.1527;0.9318;7;0.0000;0.5000;single;0.9409;sigmoid
0.6441;0.1544;0.6478;7;0.0000;0.5000;complete;0.8538;relu
0.7359;0.1524;0.9760;7;0.0000;0.5000;average;0.8481;relu
0.7401;0.1529;0.9114;7;0.0000;0.5000;single;0.8509;relu
0.6363;0.1544;0.6303;7;0.0000;0.5500;complete;1.9420;sigmoid
0.7330;0.1526;0.9396;7;0.0000;0.5500;average;1.8632;sigmoid
0.7361;0.1527;0.9210;7;0.0000;0.5500;single;1.8389;sigmoid
0.6460;0.1543;0.6513;7;0.0000;0.5500;complete;1.8280;relu
0.7391;0.1527;0.9319;7;0.0000;0.5500;average;1.8651;relu
0.7410;0.1530;0.9020;7;0.0000;0.5500;single;1.7590;relu
0.7208;0.1529;0.8991;7;0.0000;0.7500;complete;1.9584;sigmoid
0.7345;0.1528;0.9246;7;0.0000;0.7500;average;1.8764;sigmoid
0.7362;0.1528;0.9158;7;0.0000;0.7500;single;2.0082;sigmoid
0.7283;0.1530;0.8890;7;0.0000;0.7500;complete;1.7921;relu
0.7410;0.1530;0.9052;7;0.0000;0.7500;average;1.8715;relu
0.7410;0.1529;0.9079;7;0.0000;0.7500;single;1.7827;relu
0.5828;0.1566;0.2823;7;0.0000;0.9500;complete;2.0713;sigmoid
0.6474;0.1560;0.4354;7;0.0000;0.9500;average;2.0749;sigmoid
0.6055;0.1557;0.3974;7;0.0000;0.9500;single;1.9369;sigmoid
0.5828;0.1566;0.2791;7;0.0000;0.9500;complete;1.8736;relu
0.6473;0.1561;0.4338;7;0.0000;0.9500;average;2.0367;relu
0.6062;0.1558;0.3993;7;0.0000;0.9500;single;1.8799;relu
0.4856;0.1568;0.0859;7;0.0000;0.9950;complete;1.8561;sigmoid
0.4796;0.1569;0.1236;7;0.0000;0.9950;average;1.9205;sigmoid
0.4788;0.1562;0.1532;7;0.0000;0.9950;single;1.8651;sigmoid
0.4856;0.1568;0.0859;7;0.0000;0.9950;complete;1.7888;relu
0.4784;0.1569;0.1233;7;0.0000;0.9950;average;1.8797;relu
0.4788;0.1562;0.1532;7;0.0000;0.9950;single;1.7965;relu
0.6354;0.1544;0.6236;7;0.0000;0.5000;complete;0.9507;sigmoid
0.7336;0.1526;0.9470;7;0.0000;0.5000;average;0.9434;sigmoid
0.7345;0.1526;0.9497;7;0.0000;0.5000;single;0.9368;sigmoid
0.6428;0.1544;0.6396;7;0.0000;0.5000;complete;0.8560;relu
0.7356;0.1525;0.9577;7;0.0000;0.5000;average;0.9637;relu
0.7410;0.1530;0.9052;7;0.0000;0.5000;single;0.8585;relu
0.6374;0.1543;0.6420;7;0.0000;0.5500;complete;1.8988;sigmoid
0.7336;0.1526;0.9562;7;0.0000;0.5500;average;1.8680;sigmoid
0.7336;0.1526;0.9501;7;0.0000;0.5500;single;1.8430;sigmoid
0.6474;0.1543;0.6548;7;0.0000;0.5500;complete;1.8396;relu
0.7390;0.1527;0.9417;7;0.0000;0.5500;average;1.8725;relu
0.7410;0.1530;0.9020;7;0.0000;0.5500;single;1.7671;relu
0.7200;0.1528;0.9138;7;0.0000;0.7500;complete;1.9015;sigmoid
0.7337;0.1526;0.9474;7;0.0000;0.7500;average;1.8833;sigmoid
0.7383;0.1527;0.9317;7;0.0000;0.7500;single;1.8567;sigmoid
0.7283;0.1530;0.8859;7;0.0000;0.7500;complete;1.9031;relu
0.7410;0.1530;0.9052;7;0.0000;0.7500;average;1.8160;relu
0.7410;0.1530;0.9052;7;0.0000;0.7500;single;1.7800;relu
0.5816;0.1566;0.2829;7;0.0000;0.9500;complete;2.0034;sigmoid
0.6473;0.1560;0.4335;7;0.0000;0.9500;average;1.9598;sigmoid
0.6216;0.1556;0.4322;7;0.0000;0.9500;single;1.9399;sigmoid
0.5828;0.1566;0.2827;7;0.0000;0.9500;complete;1.9733;relu
0.6473;0.1561;0.4338;7;0.0000;0.9500;average;1.8868;relu
0.6059;0.1558;0.4012;7;0.0000;0.9500;single;1.8437;relu
0.4856;0.1568;0.0859;7;0.0000;0.9950;complete;1.9935;sigmoid
0.4784;0.1569;0.1233;7;0.0000;0.9950;average;1.9560;sigmoid
0.4788;0.1562;0.1532;7;0.0000;0.9950;single;1.8799;sigmoid
0.4856;0.1568;0.0859;7;0.0000;0.9950;complete;1.8086;relu
0.4797;0.1569;0.1225;7;0.0000;0.9950;average;1.7962;relu
0.4788;0.1562;0.1532;7;0.0000;0.9950;single;1.8235;relu
0.6363;0.1544;0.6326;7;0.0000;0.5000;complete;0.9463;sigmoid
0.7335;0.1525;0.9591;7;0.0000;0.5000;average;0.9443;sigmoid
0.7336;0.1526;0.9496;7;0.0000;0.5000;single;1.0599;sigmoid
0.6707;0.1536;0.6939;7;0.0000;0.5000;complete;0.8525;relu
0.7353;0.1525;0.9702;7;0.0000;0.5000;average;0.9556;relu
0.7408;0.1529;0.9114;7;0.0000;0.5000;single;0.8545;relu
0.6376;0.1544;0.6395;7;0.0000;0.5500;complete;1.8835;sigmoid
0.7335;0.1526;0.9558;7;0.0000;0.5500;average;1.9390;sigmoid
0.7337;0.1526;0.9456;7;0.0000;0.5500;single;1.8418;sigmoid
0.6472;0.1543;0.6525;7;0.0000;0.5500;complete;1.8255;relu
0.7393;0.1528;0.9294;7;0.0000;0.5500;average;1.7506;relu
0.7410;0.1530;0.9020;7;0.0000;0.5500;single;1.8561;relu
0.7207;0.1528;0.9099;7;0.0000;0.7500;complete;2.0087;sigmoid
0.7343;0.1526;0.9564;7;0.0000;0.7500;average;1.8930;sigmoid
0.7354;0.1526;0.9501;7;0.0000;0.7500;single;1.8437;sigmoid
0.7283;0.1530;0.8859;7;0.0000;0.7500;complete;1.7997;relu
0.7410;0.1529;0.9079;7;0.0000;0.7500;average;2.0029;relu
0.7410;0.1530;0.9052;7;0.0000;0.7500;single;1.7597;relu
0.5819;0.1566;0.2832;7;0.0000;0.9500;complete;1.9660;sigmoid
0.6458;0.1560;0.4375;7;0.0000;0.9500;average;1.9945;sigmoid
0.6043;0.1557;0.3993;7;0.0000;0.9500;single;1.9569;sigmoid
0.5821;0.1566;0.2824;7;0.0000;0.9500;complete;2.1229;relu
0.6460;0.1561;0.4359;7;0.0000;0.9500;average;1.9844;relu
0.6224;0.1557;0.4338;7;0.0000;0.9500;single;1.8664;relu
0.4856;0.1568;0.0859;7;0.0000;0.9950;complete;1.8777;sigmoid
0.4786;0.1569;0.1249;7;0.0000;0.9950;average;1.9785;sigmoid
0.4794;0.1562;0.1525;7;0.0000;0.9950;single;1.9723;sigmoid
0.4914;0.1568;0.0881;7;0.0000;0.9950;complete;1.7918;relu
0.4795;0.1568;0.1343;7;0.0000;0.9950;average;1.8142;relu
0.4764;0.1562;0.1578;7;0.0000;0.9950;single;1.7871;relu
0.6213;0.1544;0.6202;7;0.0001;0.5000;complete;0.9398;sigmoid
0.7328;0.1525;0.9542;7;0.0001;0.5000;average;0.9362;sigmoid
0.7342;0.1525;0.9621;7;0.0001;0.5000;single;0.9379;sigmoid
0.6735;0.1536;0.6894;7;0.0001;0.5000;complete;0.8502;relu
0.7393;0.1528;0.9299;7;0.0001;0.5000;average;0.9357;relu
0.7402;0.1529;0.9083;7;0.0001;0.5000;single;0.8464;relu
0.6377;0.1543;0.6457;7;0.0001;0.5500;complete;1.8809;sigmoid
0.7352;0.1526;0.9556;7;0.0001;0.5500;average;1.9613;sigmoid
0.7343;0.1526;0.9528;7;0.0001;0.5500;single;1.8837;sigmoid
0.6462;0.1543;0.6529;7;0.0001;0.5500;complete;1.7818;relu
0.7367;0.1527;0.9365;7;0.0001;0.5500;average;1.7589;relu
0.7410;0.1530;0.9020;7;0.0001;0.5500;single;1.7718;relu
0.7229;0.1526;0.9402;7;0.0001;0.7500;complete;1.8796;sigmoid
0.7336;0.1526;0.9497;7;0.0001;0.7500;average;1.9319;sigmoid
0.7343;0.1526;0.9523;7;0.0001;0.7500;single;1.8552;sigmoid
0.7295;0.1530;0.8917;7;0.0001;0.7500;complete;1.8722;relu
0.7410;0.1529;0.9079;7;0.0001;0.7500;average;1.8645;relu
0.7410;0.1529;0.9079;7;0.0001;0.7500;single;1.8597;relu
0.5825;0.1567;0.2844;7;0.0001;0.9500;complete;2.0443;sigmoid
0.6531;0.1559;0.4530;7;0.0001;0.9500;average;1.9862;sigmoid
0.6215;0.1556;0.4401;7;0.0001;0.9500;single;1.9537;sigmoid
0.5827;0.1565;0.2868;7;0.0001;0.9500;complete;1.8514;relu
0.6567;0.1559;0.4485;7;0.0001;0.9500;average;2.0061;relu
0.6458;0.1556;0.4627;7;0.0001;0.9500;single;1.8521;relu
0.5012;0.1563;0.1019;7;0.0001;0.9950;complete;1.8615;sigmoid
0.4821;0.1568;0.1257;7;0.0001;0.9950;average;2.0242;sigmoid
0.5223;0.1562;0.1524;7;0.0001;0.9950;single;1.8679;sigmoid
0.5234;0.1563;0.1033;7;0.0001;0.9950;complete;2.0115;relu
0.4701;0.1570;0.1066;7;0.0001;0.9950;average;1.9084;relu
0.4838;0.1566;0.1118;7;0.0001;0.9950;single;1.7939;relu
0.6201;0.1538;0.6340;7;0.0010;0.5000;complete;0.9256;sigmoid
0.7352;0.1525;0.9617;7;0.0010;0.5000;average;0.9271;sigmoid
0.7336;0.1525;0.9656;7;0.0010;0.5000;single;0.9310;sigmoid
0.6717;0.1536;0.6933;7;0.0010;0.5000;complete;0.8346;relu
0.7385;0.1525;0.9663;7;0.0010;0.5000;average;0.8923;relu
0.7357;0.1525;0.9524;7;0.0010;0.5000;single;0.8399;relu
0.6374;0.1543;0.6384;7;0.0010;0.5500;complete;1.9012;sigmoid
0.7352;0.1526;0.9556;7;0.0010;0.5500;average;1.9611;sigmoid
0.7336;0.1526;0.9571;7;0.0010;0.5500;single;1.8410;sigmoid
0.6457;0.1543;0.6518;7;0.0010;0.5500;complete;1.7917;relu
0.7363;0.1528;0.9342;7;0.0010;0.5500;average;1.7505;relu
0.7410;0.1530;0.9020;7;0.0010;0.5500;single;1.7621;relu
0.7228;0.1527;0.9365;7;0.0010;0.7500;complete;1.9073;sigmoid
0.7353;0.1525;0.9588;7;0.0010;0.7500;average;1.8559;sigmoid
0.7351;0.1526;0.9527;7;0.0010;0.7500;single;1.8438;sigmoid
0.7308;0.1529;0.9069;7;0.0010;0.7500;complete;1.8099;relu
0.7410;0.1530;0.9052;7;0.0010;0.7500;average;1.9792;relu
0.7410;0.1530;0.9052;7;0.0010;0.7500;single;1.7737;relu
0.5867;0.1566;0.2935;7;0.0010;0.9500;complete;1.9507;sigmoid
0.6465;0.1560;0.4225;7;0.0010;0.9500;average;1.9686;sigmoid
0.6070;0.1558;0.3920;7;0.0010;0.9500;single;1.9415;sigmoid
0.5921;0.1563;0.2349;7;0.0010;0.9500;complete;2.0032;relu
0.6575;0.1558;0.4513;7;0.0010;0.9500;average;1.7807;relu
0.5989;0.1563;0.3201;7;0.0010;0.9500;single;1.8045;relu
0.4609;0.1570;0.1103;7;0.0010;0.9950;complete;2.0197;sigmoid
0.5092;0.1574;0.1392;7;0.0010;0.9950;average;1.8692;sigmoid
0.4831;0.1573;0.1289;7;0.0010;0.9950;single;1.8898;sigmoid
0.5106;0.1572;0.1221;7;0.0010;0.9950;complete;1.9228;relu
0.4630;0.1574;0.1032;7;0.0010;0.9950;average;1.8689;relu
0.4848;0.1573;0.2122;7;0.0010;0.9950;single;1.7802;relu
0.6271;0.1537;0.6466;7;0.0100;0.5000;complete;0.9378;sigmoid
0.7347;0.1526;0.9474;7;0.0100;0.5000;average;0.9337;sigmoid
0.7336;0.1526;0.9595;7;0.0100;0.5000;single;0.9421;sigmoid
0.7390;0.1528;0.9311;7;0.0100;0.5000;complete;0.8494;relu
0.7359;0.1525;0.9734;7;0.0100;0.5000;average;0.8876;relu
0.7378;0.1526;0.9594;7;0.0100;0.5000;single;0.8514;relu
0.6364;0.1544;0.6363;7;0.0100;0.5500;complete;1.8551;sigmoid
0.7352;0.1525;0.9617;7;0.0100;0.5500;average;1.8598;sigmoid
0.7367;0.1526;0.9547;7;0.0100;0.5500;single;1.8894;sigmoid
0.6727;0.1536;0.6993;7;0.0100;0.5500;complete;1.8918;relu
0.7398;0.1528;0.9339;7;0.0100;0.5500;average;1.7634;relu
0.7407;0.1529;0.9146;7;0.0100;0.5500;single;1.7612;relu
0.7199;0.1527;0.9222;7;0.0100;0.7500;complete;1.8462;sigmoid
0.7354;0.1525;0.9621;7;0.0100;0.7500;average;2.0660;sigmoid
0.7336;0.1525;0.9666;7;0.0100;0.7500;single;1.8451;sigmoid
0.7303;0.1528;0.9252;7;0.0100;0.7500;complete;1.7549;relu
0.7405;0.1529;0.9197;7;0.0100;0.7500;average;1.9208;relu
0.7399;0.1529;0.9210;7;0.0100;0.7500;single;1.7823;relu
0.6215;0.1564;0.3048;7;0.0100;0.9500;complete;1.8817;sigmoid
0.6595;0.1551;0.5333;7;0.0100;0.9500;average;1.8701;sigmoid
0.5461;0.1566;0.2990;7;0.0100;0.9500;single;1.8561;sigmoid
0.6079;0.1564;0.2876;7;0.0100;0.9500;complete;1.7798;relu
0.6358;0.1561;0.3749;7;0.0100;0.9500;average;1.8383;relu
0.6633;0.1551;0.5044;7;0.0100;0.9500;single;1.7739;relu
0.4741;0.1571;0.0923;7;0.0100;0.9950;complete;1.8667;sigmoid
0.4873;0.1571;0.1274;7;0.0100;0.9950;average;1.9844;sigmoid
0.4698;0.1573;0.1188;7;0.0100;0.9950;single;1.8633;sigmoid
0.4876;0.1572;0.0867;7;0.0100;0.9950;complete;1.7723;relu
0.4850;0.1576;0.1307;7;0.0100;0.9950;average;1.8164;relu
0.4834;0.1568;0.1106;7;0.0100;0.9950;single;1.8505;relu
0.7342;0.1524;0.9712;7;0.1000;0.5000;complete;0.9390;sigmoid
0.7336;0.1525;0.9684;7;0.1000;0.5000;average;0.9326;sigmoid
0.7350;0.1526;0.9494;7;0.1000;0.5000;single;0.9681;sigmoid
0.7353;0.1524;0.9741;7;0.1000;0.5000;complete;0.8470;relu
0.7378;0.1525;0.9690;7;0.1000;0.5000;average;0.9096;relu
0.7358;0.1527;0.9463;7;0.1000;0.5000;single;0.8340;relu
0.7335;0.1525;0.9591;7;0.1000;0.5500;complete;1.8476;sigmoid
0.7359;0.1526;0.9517;7;0.1000;0.5500;average;1.9338;sigmoid
0.7344;0.1525;0.9718;7;0.1000;0.5500;single;1.8355;sigmoid
0.6107;0.1538;0.6208;7;0.1000;0.5500;complete;1.7520;relu
0.7396;0.1526;0.9537;7;0.1000;0.5500;average;1.8279;relu
0.7362;0.1525;0.9634;7;0.1000;0.5500;single;1.7594;relu
0.6539;0.1542;0.6232;7;0.1000;0.7500;complete;1.9451;sigmoid
0.7335;0.1525;0.9585;7;0.1000;0.7500;average;1.9280;sigmoid
0.7344;0.1525;0.9669;7;0.1000;0.7500;single;1.8510;sigmoid
0.7376;0.1524;0.9762;7;0.1000;0.7500;complete;1.7727;relu
0.7397;0.1527;0.9420;7;0.1000;0.7500;average;1.7630;relu
0.7396;0.1527;0.9410;7;0.1000;0.7500;single;1.8865;relu
0.5889;0.1564;0.3929;7;0.1000;0.9500;complete;1.9375;sigmoid
0.6202;0.1559;0.4167;7;0.1000;0.9500;average;1.9972;sigmoid
0.5977;0.1551;0.2955;7;0.1000;0.9500;single;1.8553;sigmoid
0.6647;0.1553;0.4515;7;0.1000;0.9500;complete;1.8472;relu
0.6979;0.1543;0.6972;7;0.1000;0.9500;average;1.8879;relu
0.6311;0.1555;0.4518;7;0.1000;0.9500;single;1.7684;relu
0.4874;0.1574;0.0989;7;0.1000;0.9950;complete;1.8508;sigmoid
0.4989;0.1570;0.1656;7;0.1000;0.9950;average;1.9625;sigmoid
0.4893;0.1567;0.1754;7;0.1000;0.9950;single;1.9006;sigmoid
0.5116;0.1576;0.1776;7;0.1000;0.9950;complete;1.7651;relu
0.4779;0.1580;0.0635;7;0.1000;0.9950;average;1.8390;relu
0.4706;0.1576;0.0703;7;0.1000;0.9950;single;1.7786;relu
0.7329;0.1525;0.9658;7;1.0000;0.5000;complete;0.9403;sigmoid
0.7354;0.1525;0.9715;7;1.0000;0.5000;average;0.9640;sigmoid
0.6029;0.1546;0.6185;7;1.0000;0.5000;single;0.9278;sigmoid
0.7347;0.1525;0.9624;7;1.0000;0.5000;complete;0.8397;relu
0.7341;0.1527;0.9280;7;1.0000;0.5000;average;0.8977;relu
0.7371;0.1531;0.8849;7;1.0000;0.5000;single;0.8527;relu
0.7361;0.1524;0.9715;7;1.0000;0.5500;complete;1.8561;sigmoid
0.7340;0.1526;0.9457;7;1.0000;0.5500;average;1.9462;sigmoid
0.7352;0.1525;0.9614;7;1.0000;0.5500;single;1.9166;sigmoid
0.5519;0.1545;0.4950;7;1.0000;0.5500;complete;1.7669;relu
0.6133;0.1545;0.5823;7;1.0000;0.5500;average;1.8991;relu
0.7384;0.1528;0.9247;7;1.0000;0.5500;single;1.7609;relu
0.7109;0.1528;0.9054;7;1.0000;0.7500;complete;1.8564;sigmoid
0.7346;0.1526;0.9623;7;1.0000;0.7500;average;1.9282;sigmoid
0.7364;0.1526;0.9502;7;1.0000;0.7500;single;1.8454;sigmoid
0.6757;0.1532;0.6440;7;1.0000;0.7500;complete;1.7732;relu
0.6291;0.1552;0.6574;7;1.0000;0.7500;average;1.7505;relu
0.7409;0.1529;0.9103;7;1.0000;0.7500;single;1.7752;relu
0.5574;0.1554;0.4608;7;1.0000;0.9500;complete;2.0135;sigmoid
0.4978;0.1568;0.3232;7;1.0000;0.9500;average;2.0112;sigmoid
0.6252;0.1560;0.4849;7;1.0000;0.9500;single;1.8488;sigmoid
0.5770;0.1554;0.3400;7;1.0000;0.9500;complete;1.7646;relu
0.6023;0.1554;0.2947;7;1.0000;0.9500;average;1.8312;relu
0.5941;0.1565;0.2352;7;1.0000;0.9500;single;1.8645;relu
0.3861;0.1580;0.1222;7;1.0000;0.9950;complete;1.9508;sigmoid
0.3999;0.1577;0.1284;7;1.0000;0.9950;average;1.8750;sigmoid
0.5026;0.1577;0.0866;7;1.0000;0.9950;single;1.8611;sigmoid
0.5137;0.1571;0.1461;7;1.0000;0.9950;complete;1.7683;relu
0.5152;0.1563;0.1757;7;1.0000;0.9950;average;1.7764;relu
0.4980;0.1571;0.1102;7;1.0000;0.9950;single;1.7774;relu
0.7134;0.1533;0.8344;7;10.0000;0.5000;complete;0.9805;sigmoid
0.6852;0.1535;0.7591;7;10.0000;0.5000;average;0.9382;sigmoid
0.6071;0.1528;0.6168;7;10.0000;0.5000;single;0.9393;sigmoid
0.0178;0.1511;-0.0046;7;10.0000;0.5000;complete;0.8338;relu
0.1429;0.1488;0.1478;7;10.0000;0.5000;average;0.8531;relu
0.0471;0.1478;0.0033;7;10.0000;0.5000;single;0.8362;relu
0.7137;0.1539;0.7993;7;10.0000;0.5500;complete;1.8793;sigmoid
0.6638;0.1530;0.7361;7;10.0000;0.5500;average;1.8958;sigmoid
0.7172;0.1538;0.8279;7;10.0000;0.5500;single;1.8461;sigmoid
0.2723;0.1464;0.2242;7;10.0000;0.5500;complete;1.7578;relu
0.1037;0.1474;0.0702;7;10.0000;0.5500;average;1.8257;relu
0.0503;0.1484;0.0440;7;10.0000;0.5500;single;1.7607;relu
0.7325;0.1534;0.8699;7;10.0000;0.7500;complete;1.8675;sigmoid
0.6249;0.1548;0.5938;7;10.0000;0.7500;average;1.9510;sigmoid
0.6319;0.1552;0.6091;7;10.0000;0.7500;single;1.8363;sigmoid
0.1089;0.1471;0.0430;7;10.0000;0.7500;complete;1.7642;relu
0.2596;0.1469;0.2854;7;10.0000;0.7500;average;1.9120;relu
0.0763;0.1476;0.0097;7;10.0000;0.7500;single;1.7644;relu
